benchmark_id,concurrency_per_replica,output_tok_s_per_GPU,output_tok_s_per_MW_IT,input_output_ratio,mean_streaming_tok_s_user,p99_ttft_seconds,Lower cost,Central,Higher cost,DeepInfra,Alibaba Global,Alibaba International
432672,4,130.77866088043731,69678.94019603719,7.989403613639452,140.9048053059155,0.7761376627609569,6.187835890576237,8.162351280902822,19.31633124881667,6.595231626137753,2.4061774215459857,8.393642168183671
432686,8,206.35813746315137,109947.72558809264,7.8954623391702325,111.70766485044443,1.4544075095080184,3.921516744945281,5.172858135254324,12.241649226429347,6.552958052626605,2.3900195223372798,8.337277403502139
432684,16,306.32785975504993,163211.64688913748,8.024749702921612,83.15888654178808,2.483810546968161,2.641734552529963,3.4847022109114443,8.246601976924966,6.6111373663147255,2.412256948902517,8.414849821752968
432699,32,431.54089131371865,229925.2168171661,7.942318406985815,58.569809641248895,4.948140528632066,1.8752264450628264,2.473604220685954,5.853822858253157,6.574043283143617,2.39807876600156,8.365391044191488
432692,64,599.5474714426031,319439.2122238311,8.013777975919055,40.68099193414463,10.791688593158979,1.3497461503262127,1.7804451206903062,4.213451067961061,6.6062000891635755,2.4103698118580774,8.408266785551433
432676,128,937.3423734479024,499416.5159895584,8.028081845167339,31.985332130318177,18.268030777425956,0.8633311737959596,1.1388169364686493,2.6950279912674753,6.612636830325302,2.412830077368782,8.416849107100404
432698,256,989.4937087036955,527202.7752001041,7.997412362198118,16.708517580349746,35.46377833737337,0.817829243783292,1.0787955100297106,2.5529863521342,6.598835562989153,2.407554926298076,8.39844741731887
