benchmark_id,concurrency_per_replica,output_tok_s_per_GPU,output_tok_s_per_MW_IT,input_output_ratio,mean_streaming_tok_s_user,p99_ttft_seconds,Lower cost,Central,Higher cost,DeepInfra,Together,Fireworks,Groq,Cerebras
417497,4,1019.0510428451504,542950.9385788346,7.989403613639451,270.0101626459166,0.3842545055004302,0.7941083002654225,1.0475053017676945,2.478937587650407,0.4656079337046597,1.7984105420459175,1.7984105420459175,1.7984105420459175,3.5462912647738074
417480,8,1615.0106681230718,860478.5444545171,7.895462339170233,212.86913917796457,0.7705132093885911,0.5010721647169952,0.66096242657813,1.5641778619202795,0.4621321065492986,1.7843193508755348,1.7843193508755348,1.7843193508755348,3.5134118187095815
417490,16,2278.0494028868943,1213745.9356040729,8.024749702921614,151.1592740188786,1.4749113025353286,0.35523237138402264,0.4685856982730205,1.1089153425039273,0.4669157390080997,1.8037124554382422,1.8037124554382422,1.8037124554382422,3.558662396022565
417495,32,3093.7539946715183,1648353.7767147615,7.942318406985814,102.1521143109892,2.829517849897966,0.2615711827479643,0.34503757312013794,0.8165367828838653,0.4638657810584751,1.7913477610478719,1.7913477610478719,1.7913477610478719,3.529811442445035
417502,64,4120.740080293725,2195532.510313007,8.013777975919053,67.66538108531849,5.134547461406329,0.19638144501940683,0.25904603283692296,0.6130364654455769,0.466509785109005,1.802066696387858,1.802066696387858,1.802066696387858,3.5548222915716683
417496,128,5323.469645442717,2836347.4634393426,8.028081845167339,43.70671588988891,9.663202345320027,0.15201305641147686,0.20051985664387484,0.4745333592736406,0.4670390282711916,1.8042122767751008,1.8042122767751008,1.8042122767751008,3.5598286458085684
